,verse,count,proportion
10442,acts 5:4,14,4.288072725713428e-05
2414,hebrews 3:7,14,4.288072725713428e-05
4357,exodus 19:4,14,4.288072725713428e-05
5027,1 thessalonians 3:2,14,4.288072725713428e-05
9531,isaiah 50:10,14,4.288072725713428e-05
6555,mark 4:40,14,4.288072725713428e-05
2951,acts 4:18,14,4.288072725713428e-05
11694,psalm 50:23,14,4.288072725713428e-05
364,genesis 3:22,14,4.288072725713428e-05
6104,matthew 14:30,14,4.288072725713428e-05
10376,1 corinthians 12:18,14,4.288072725713428e-05
7586,john 5:29,14,4.288072725713428e-05
872,matthew 24:11,14,4.288072725713428e-05
3376,luke 23:2,14,4.288072725713428e-05
10829,hebrews 6:13,14,4.288072725713428e-05
7735,acts 19:20,14,4.288072725713428e-05
82,ecclesiastes 11:1,14,4.288072725713428e-05
1350,luke 23:4,14,4.288072725713428e-05
1351,matthew 12:24,14,4.288072725713428e-05
1413,matthew 18:7,14,4.288072725713428e-05
8963,james 2:9,14,4.288072725713428e-05
11527,revelation 4:2,14,4.288072725713428e-05
8970,john 6:6,14,4.288072725713428e-05
8960,luke 10:29,14,4.288072725713428e-05
13404,1 corinthians 2:6,14,4.288072725713428e-05
7044,luke 1:45,14,4.288072725713428e-05
2725,psalm 68:6,14,4.288072725713428e-05
2048,acts 2:13,14,4.288072725713428e-05
2826,psalm 22:6,14,4.288072725713428e-05
7822,ephesians 2:22,14,4.288072725713428e-05
5465,luke 2:29,14,4.288072725713428e-05
5469,matthew 13:15,14,4.288072725713428e-05
4003,proverbs 3:27,14,4.288072725713428e-05
6876,john 5:25,14,4.288072725713428e-05
6303,1 corinthians 3:8,14,4.288072725713428e-05
5501,1 thessalonians 3:18,14,4.288072725713428e-05
8338,romans 2:29,14,4.288072725713428e-05
9826,revelation 12:6,14,4.288072725713428e-05
9868,luke 1:36,14,4.288072725713428e-05
1873,matthew 15:14,14,4.288072725713428e-05
7425,james 5:19,14,4.288072725713428e-05
1879,acts 20:19,14,4.288072725713428e-05
3144,acts 18:24,14,4.288072725713428e-05
8295,exodus 32:1,14,4.288072725713428e-05
4788,2 corinthians 4:8,14,4.288072725713428e-05
8998,revelation 19:1,14,4.288072725713428e-05
1243,1 corinthians 14:14,13,3.9817818167338975e-05
11516,2 thessalonians 3:13,13,3.9817818167338975e-05
1382,psalm 119:50,13,3.9817818167338975e-05
3482,leviticus 19:16,13,3.9817818167338975e-05
595,matthew 20:16,13,3.9817818167338975e-05
7845,1 john 5:15,13,3.9817818167338975e-05
9832,2 peter 2:20,13,3.9817818167338975e-05
6259,john 14:11,13,3.9817818167338975e-05
9216,isaiah 1:19,13,3.9817818167338975e-05
4845,zephaniah 4:6,13,3.9817818167338975e-05
4869,romans 7:12,13,3.9817818167338975e-05
5861,1 corinthians 10:24,13,3.9817818167338975e-05
1616,matthew 26:64,13,3.9817818167338975e-05
7651,mark 10:22,13,3.9817818167338975e-05
3577,isaiah 6:9,13,3.9817818167338975e-05
5909,john 2:16,13,3.9817818167338975e-05
10698,acts 8:8,13,3.9817818167338975e-05
2505,acts 2:20,13,3.9817818167338975e-05
582,acts 18:3,13,3.9817818167338975e-05
467,revelation 20:1,13,3.9817818167338975e-05
10053,isaiah 11:6,13,3.9817818167338975e-05
6209,1 corinthians 14:5,13,3.9817818167338975e-05
10638,psalm 37:31,13,3.9817818167338975e-05
5935,1 kings 18:39,13,3.9817818167338975e-05
5927,ezekiel 16:49,13,3.9817818167338975e-05
7816,luke 24:1,13,3.9817818167338975e-05
7694,1 john 3:13,13,3.9817818167338975e-05
5564,revelation 22:11,13,3.9817818167338975e-05
215,matthew 3:10,13,3.9817818167338975e-05
3127,john 13:27,13,3.9817818167338975e-05
1564,ezekiel 16:8,13,3.9817818167338975e-05
6344,proverbs 16:2,13,3.9817818167338975e-05
2649,genesis 2:21,13,3.9817818167338975e-05
2389,acts 2:40,13,3.9817818167338975e-05
8252,acts 15:20,13,3.9817818167338975e-05
3309,2 corinthians 12:20,13,3.9817818167338975e-05
4405,mark 14:32,13,3.9817818167338975e-05
7115,zechariah 13:9,13,3.9817818167338975e-05
7160,1 timothy 3:6,13,3.9817818167338975e-05
2913,1 corinthians 6:2,13,3.9817818167338975e-05
11343,john 6:11,13,3.9817818167338975e-05
7122,1 corinthians 7:31,13,3.9817818167338975e-05
7988,luke 5:17,13,3.9817818167338975e-05
8711,acts 27:25,13,3.9817818167338975e-05
5788,luke 9:48,13,3.9817818167338975e-05
10461,john 13:13,13,3.9817818167338975e-05
10449,zephaniah 5:16,13,3.9817818167338975e-05
3693,acts 12:23,13,3.9817818167338975e-05
7124,luke 12:35,13,3.9817818167338975e-05
2037,luke 8:3,13,3.9817818167338975e-05
13917,revelation 7:16,13,3.9817818167338975e-05
2221,matthew 27:55,13,3.9817818167338975e-05
1498,deuteronomy 18:18,13,3.9817818167338975e-05
1309,proverbs 13:11,13,3.9817818167338975e-05
2977,colossians 2:23,13,3.9817818167338975e-05
4362,jeremiah 12:1,13,3.9817818167338975e-05
2256,nehemiah 4:6,13,3.9817818167338975e-05
2008,isaiah 1:17,13,3.9817818167338975e-05
2011,james 2:15,13,3.9817818167338975e-05
2978,matthew 12:33,13,3.9817818167338975e-05
2985,ecclesiastes 1:2,13,3.9817818167338975e-05
5101,acts 12:17,13,3.9817818167338975e-05
5062,ephesians 4:23,13,3.9817818167338975e-05
4324,hebrews 8:5,13,3.9817818167338975e-05
12016,john 15:22,13,3.9817818167338975e-05
12001,john 13:5,13,3.9817818167338975e-05
1087,luke 15:25,13,3.9817818167338975e-05
6586,daniel 8:25,13,3.9817818167338975e-05
2908,luke 7:13,13,3.9817818167338975e-05
7076,john 6:53,13,3.9817818167338975e-05
2403,job 10:8,13,3.9817818167338975e-05
7937,john 4:29,13,3.9817818167338975e-05
3691,psalm 119:2,13,3.9817818167338975e-05
6620,colossians 2:20,13,3.9817818167338975e-05
6569,daniel 7:21,13,3.9817818167338975e-05
8703,1 timothy 5:6,13,3.9817818167338975e-05
8683,matthew 12:37,13,3.9817818167338975e-05
3408,genesis 13:13,13,3.9817818167338975e-05
11346,psalm 34:11,13,3.9817818167338975e-05
809,luke 12:49,13,3.9817818167338975e-05
801,2 corinthians 6:10,13,3.9817818167338975e-05
5003,isaiah 32:17,13,3.9817818167338975e-05
5011,matthew 17:11,13,3.9817818167338975e-05
5131,mark 5:36,13,3.9817818167338975e-05
619,matthew 8:24,13,3.9817818167338975e-05
10904,zephaniah 3:19,13,3.9817818167338975e-05
10905,psalm 2:11,13,3.9817818167338975e-05
5127,zephaniah 5:15,13,3.9817818167338975e-05
10320,luke 2:34,13,3.9817818167338975e-05
13918,revelation 4:4,13,3.9817818167338975e-05
5726,luke 16:16,13,3.9817818167338975e-05
7996,psalm 149:3,13,3.9817818167338975e-05
4436,jeremiah 9:23,13,3.9817818167338975e-05
342,ephesians 3:9,13,3.9817818167338975e-05
8024,proverbs 16:5,13,3.9817818167338975e-05
1756,matthew 27:24,13,3.9817818167338975e-05
1183,psalm 34:14,13,3.9817818167338975e-05
8022,acts 13:10,13,3.9817818167338975e-05
5697,titus 2:10,13,3.9817818167338975e-05
12347,matthew 6:22,13,3.9817818167338975e-05
9456,nahum 1:2,13,3.9817818167338975e-05
3674,proverbs 6:16,13,3.9817818167338975e-05
2068,psalm 145:3,13,3.9817818167338975e-05
12366,james 3:5,13,3.9817818167338975e-05
7520,deuteronomy 32:35,13,3.9817818167338975e-05
6190,romans 6:15,13,3.9817818167338975e-05
611,genesis 28:12,13,3.9817818167338975e-05
9368,john 4:39,13,3.9817818167338975e-05
4418,ecclesiastes 7:14,13,3.9817818167338975e-05
4422,job 42:6,13,3.9817818167338975e-05
8786,mark 1:16,13,3.9817818167338975e-05
8787,luke 6:14,13,3.9817818167338975e-05
5780,job 33:4,13,3.9817818167338975e-05
5771,2 corinthians 1:21,13,3.9817818167338975e-05
12352,mark 13:13,13,3.9817818167338975e-05
4269,john 20:9,13,3.9817818167338975e-05
4270,mark 16:5,13,3.9817818167338975e-05
12167,1 corinthians 2:5,13,3.9817818167338975e-05
2303,2 timothy 1:16,13,3.9817818167338975e-05
8591,mark 5:37,13,3.9817818167338975e-05
12338,ephesians 1:19,13,3.9817818167338975e-05
9354,matthew 26:63,13,3.9817818167338975e-05
9381,exodus 12:5,13,3.9817818167338975e-05
8080,exodus 15:25,13,3.9817818167338975e-05
10130,john 11:41,13,3.9817818167338975e-05
3863,john 6:33,13,3.9817818167338975e-05
2418,mark 14:72,13,3.9817818167338975e-05
8599,acts 19:1,13,3.9817818167338975e-05
9629,luke 8:24,13,3.9817818167338975e-05
156,psalm 40:3,13,3.9817818167338975e-05
10262,matthew 12:35,13,3.9817818167338975e-05
4558,psalm 104:24,13,3.9817818167338975e-05
1278,john 7:30,13,3.9817818167338975e-05
3380,deuteronomy 11:19,13,3.9817818167338975e-05
6062,1 corinthians 6:14,13,3.9817818167338975e-05
7904,luke 7:9,13,3.9817818167338975e-05
7910,exodus 23:16,13,3.9817818167338975e-05
3636,zephaniah 3:12,13,3.9817818167338975e-05
13022,revelation 14:11,13,3.9817818167338975e-05
8526,matthew 24:31,13,3.9817818167338975e-05
3560,1 corinthians 4:4,13,3.9817818167338975e-05
2525,hosea 8:7,13,3.9817818167338975e-05
2515,galatians 4:9,13,3.9817818167338975e-05
604,john 6:64,13,3.9817818167338975e-05
5905,romans 1:11,13,3.9817818167338975e-05
7862,jonah 3:10,13,3.9817818167338975e-05
7855,zechariah 2:8,13,3.9817818167338975e-05
3054,hebrews 8:10,13,3.9817818167338975e-05
3096,luke 9:33,13,3.9817818167338975e-05
1502,luke 3:4,13,3.9817818167338975e-05
728,acts 2:30,13,3.9817818167338975e-05
11773,matthew 23:6,13,3.9817818167338975e-05
5207,genesis 26:24,13,3.9817818167338975e-05
3013,zephaniah 2:11,13,3.9817818167338975e-05
246,matthew 3:14,13,3.9817818167338975e-05
5655,job 3:11,13,3.9817818167338975e-05
692,mark 14:62,13,3.9817818167338975e-05
682,1 thessalonians 5:10,13,3.9817818167338975e-05
6406,2 corinthians 5:16,13,3.9817818167338975e-05
5225,matthew 5:40,13,3.9817818167338975e-05
4254,john 13:37,13,3.9817818167338975e-05
4242,john 9:38,13,3.9817818167338975e-05
9643,1 peter 1:14,13,3.9817818167338975e-05
4075,luke 15:14,13,3.9817818167338975e-05
15555,revelation 21:12,13,3.9817818167338975e-05
15489,psalm 63:3,13,3.9817818167338975e-05
1511,matthew 11:14,13,3.9817818167338975e-05
5361,romans 11:17,13,3.9817818167338975e-05
12106,mark 5:5,13,3.9817818167338975e-05
4116,matthew 12:42,13,3.9817818167338975e-05
5342,acts 8:35,13,3.9817818167338975e-05
8501,hebrews 2:4,13,3.9817818167338975e-05
1792,acts 2:11,13,3.9817818167338975e-05
2357,john 18:2,13,3.9817818167338975e-05
3284,john 17:8,13,3.9817818167338975e-05
143,luke 13:16,13,3.9817818167338975e-05
6219,psalm 73:1,13,3.9817818167338975e-05
3852,matthew 2:6,13,3.9817818167338975e-05
5543,2 thessalonians 2:14,13,3.9817818167338975e-05
6488,john 4:48,13,3.9817818167338975e-05
11034,hebrews 11:24,13,3.9817818167338975e-05
11030,ephesians 5:6,13,3.9817818167338975e-05
7489,revelation 22:14,13,3.9817818167338975e-05
7493,luke 12:4,13,3.9817818167338975e-05
3288,ephesians 3:7,13,3.9817818167338975e-05
1763,2 peter 1:2,13,3.9817818167338975e-05
2323,proverbs 15:2,13,3.9817818167338975e-05
175,luke 8:17,13,3.9817818167338975e-05
7693,proverbs 17:14,13,3.9817818167338975e-05
5872,1 john 2:11,13,3.9817818167338975e-05
9362,john 21:12,13,3.9817818167338975e-05
913,1 kings 17:13,13,3.9817818167338975e-05
13100,luke 14:18,13,3.9817818167338975e-05
5835,psalm 99:9,13,3.9817818167338975e-05
10207,romans 9:21,13,3.9817818167338975e-05
261,1 corinthians 12:21,13,3.9817818167338975e-05
12321,genesis 22:13,13,3.9817818167338975e-05
2361,luke 22:41,13,3.9817818167338975e-05
10099,1 corinthians 10:2,13,3.9817818167338975e-05
3925,acts 2:27,13,3.9817818167338975e-05
3162,isaiah 25:1,13,3.9817818167338975e-05
5363,ecclesiastes 5:1,13,3.9817818167338975e-05
9841,proverbs 23:5,13,3.9817818167338975e-05
7065,matthew 4:7,13,3.9817818167338975e-05
12524,acts 8:14,13,3.9817818167338975e-05
4911,2 thessalonians 3:6,13,3.9817818167338975e-05
8851,luke 8:39,13,3.9817818167338975e-05
9313,1 john 4:15,13,3.9817818167338975e-05
745,mark 12:28,13,3.9817818167338975e-05
4521,titus 1:12,13,3.9817818167338975e-05
4519,revelation 1:4,13,3.9817818167338975e-05
4536,1 peter 2:7,13,3.9817818167338975e-05
4534,matthew 21:44,13,3.9817818167338975e-05
8914,isaiah 53:1,13,3.9817818167338975e-05
8917,acts 23:6,13,3.9817818167338975e-05
1662,matthew 12:41,13,3.9817818167338975e-05
11390,proverbs 17:1,13,3.9817818167338975e-05
11391,proverbs 29:22,13,3.9817818167338975e-05
7040,revelation 1:1,13,3.9817818167338975e-05
8371,matthew 21:12,13,3.9817818167338975e-05
12123,1 thessalonians 5:15,13,3.9817818167338975e-05
430,john 2:18,13,3.9817818167338975e-05
3087,1 corinthians 16:1,13,3.9817818167338975e-05
3074,genesis 22:17,13,3.9817818167338975e-05
735,psalm 104:30,13,3.9817818167338975e-05
7331,john 17:7,13,3.9817818167338975e-05
6418,judges 20:26,13,3.9817818167338975e-05
11492,malachi 1:6,13,3.9817818167338975e-05
7745,acts 23:8,13,3.9817818167338975e-05
775,1 peter 2:20,13,3.9817818167338975e-05
3463,john 5:36,13,3.9817818167338975e-05
634,ecclesiastes 11:5,13,3.9817818167338975e-05
80,psalm 36:7,13,3.9817818167338975e-05
42,genesis 2:3,13,3.9817818167338975e-05
14601,deuteronomy 14:23,13,3.9817818167338975e-05
6891,mark 5:7,13,3.9817818167338975e-05
6706,2 thessalonians 2:8,13,3.9817818167338975e-05
4713,1 corinthians 7:1,13,3.9817818167338975e-05
12464,jeremiah 30:7,13,3.9817818167338975e-05
9168,1 thessalonians 2:1,13,3.9817818167338975e-05
347,revelation 14:6,13,3.9817818167338975e-05
306,psalm 118:6,13,3.9817818167338975e-05
4719,zephaniah 3:10,13,3.9817818167338975e-05
7783,acts 2:5,13,3.9817818167338975e-05
1918,amos 5:21,13,3.9817818167338975e-05
1137,philippians 1:18,13,3.9817818167338975e-05
10044,proverbs 10:28,13,3.9817818167338975e-05
2121,isaiah 40:13,13,3.9817818167338975e-05
6692,romans 1:14,13,3.9817818167338975e-05
6684,1 timothy 3:7,13,3.9817818167338975e-05
2871,psalm 16:8,13,3.9817818167338975e-05
4891,esther 4:1,13,3.9817818167338975e-05
3541,psalm 34:9,13,3.9817818167338975e-05
3500,matthew 4:24,13,3.9817818167338975e-05
4842,1 corinthians 3:17,13,3.9817818167338975e-05
4801,isaiah 25:6,13,3.9817818167338975e-05
14150,matthew 5:32,13,3.9817818167338975e-05
1024,matthew 12:20,13,3.9817818167338975e-05
3508,ephesians 1:12,13,3.9817818167338975e-05
7037,exodus 16:3,13,3.9817818167338975e-05
6651,luke 13:25,13,3.9817818167338975e-05
6632,acts 2:16,13,3.9817818167338975e-05
1463,1 peter 4:4,13,3.9817818167338975e-05
1450,mark 9:1,13,3.9817818167338975e-05
7742,acts 11:18,13,3.9817818167338975e-05
7620,hebrews 12:9,13,3.9817818167338975e-05
3390,1 timothy 1:1,13,3.9817818167338975e-05
5425,philippians 4:2,13,3.9817818167338975e-05
9952,matthew 14:19,13,3.9817818167338975e-05
9934,2 corinthians 9:10,13,3.9817818167338975e-05
6850,mark 14:9,13,3.9817818167338975e-05
6873,psalm 92:12,13,3.9817818167338975e-05
2104,matthew 25:29,13,3.9817818167338975e-05
11584,2 corinthians 4:3,13,3.9817818167338975e-05
2472,proverbs 11:28,13,3.9817818167338975e-05
9892,proverbs 14:31,13,3.9817818167338975e-05
9900,colossians 1:1,13,3.9817818167338975e-05
1827,romans 2:6,13,3.9817818167338975e-05
2655,john 9:1,13,3.9817818167338975e-05
2640,revelation 2:20,13,3.9817818167338975e-05
8265,matthew 27:3,13,3.9817818167338975e-05
6273,genesis 18:1,13,3.9817818167338975e-05
5491,2 peter 2:14,13,3.9817818167338975e-05
8984,job 5:17,13,3.9817818167338975e-05
4627,ruth 1:20,13,3.9817818167338975e-05
4608,isaiah 54:10,13,3.9817818167338975e-05
11800,isaiah 56:7,13,3.9817818167338975e-05
1869,luke 8:21,13,3.9817818167338975e-05
11084,genesis 32:26,13,3.9817818167338975e-05
8306,1 corinthians 15:5,13,3.9817818167338975e-05
12037,acts 16:33,13,3.9817818167338975e-05
6816,acts 4:8,12,3.675490907754367e-05
6961,psalm 112:7,12,3.675490907754367e-05
11508,acts 13:43,12,3.675490907754367e-05
2805,jeremiah 1:12,12,3.675490907754367e-05
807,matthew 5:25,12,3.675490907754367e-05
1394,luke 11:3,12,3.675490907754367e-05
13612,acts 15:3,12,3.675490907754367e-05
2813,genesis 12:11,12,3.675490907754367e-05
9104,luke 24:50,12,3.675490907754367e-05
2766,jonah 1:1,12,3.675490907754367e-05
2753,zephaniah 4:5,12,3.675490907754367e-05
11613,mark 6:41,12,3.675490907754367e-05
7020,mark 4:37,12,3.675490907754367e-05
7009,acts 15:9,12,3.675490907754367e-05
7043,luke 15:32,12,3.675490907754367e-05
7045,psalm 111:9,12,3.675490907754367e-05
15183,joshua 3:5,12,3.675490907754367e-05
2820,exodus 31:18,12,3.675490907754367e-05
2841,zechariah 14:8,12,3.675490907754367e-05
2735,1 peter 4:15,12,3.675490907754367e-05
3488,matthew 27:37,12,3.675490907754367e-05
3514,john 13:31,12,3.675490907754367e-05
7787,acts 2:6,12,3.675490907754367e-05
5979,hebrews 11:32,12,3.675490907754367e-05
7806,exodus 2:10,12,3.675490907754367e-05
9230,proverbs 17:27,12,3.675490907754367e-05
4811,mark 14:65,12,3.675490907754367e-05
1034,job 38:7,12,3.675490907754367e-05
3498,acts 22:4,12,3.675490907754367e-05
1853,acts 16:26,12,3.675490907754367e-05
8329,habakkuk 3:17,12,3.675490907754367e-05
8331,matthew 13:33,12,3.675490907754367e-05
5379,exodus 5:1,12,3.675490907754367e-05
12044,luke 5:1,12,3.675490907754367e-05
9902,john 12:41,12,3.675490907754367e-05
6312,isaiah 62:1,12,3.675490907754367e-05
7434,matthew 10:7,12,3.675490907754367e-05
7437,matthew 10:24,12,3.675490907754367e-05
5411,psalm 34:6,12,3.675490907754367e-05
6311,daniel 4:37,12,3.675490907754367e-05
11081,acts 15:39,12,3.675490907754367e-05
7718,genesis 1:14,12,3.675490907754367e-05
8918,genesis 37:34,12,3.675490907754367e-05
4868,acts 1:16,12,3.675490907754367e-05
8944,2 timothy 4:20,12,3.675490907754367e-05
12425,proverbs 1:10,12,3.675490907754367e-05
2508,galatians 2:6,12,3.675490907754367e-05
7715,psalm 139:8,12,3.675490907754367e-05
10701,isaiah 25:9,12,3.675490907754367e-05
10694,hosea 6:3,12,3.675490907754367e-05
5900,psalm 27:8,12,3.675490907754367e-05
7837,psalm 90:4,12,3.675490907754367e-05
7847,1 corinthians 15:42,12,3.675490907754367e-05
10615,colossians 4:9,12,3.675490907754367e-05
11920,matthew 26:37,12,3.675490907754367e-05
7881,isaiah 44:24,12,3.675490907754367e-05
7656,ecclesiastes 5:2,12,3.675490907754367e-05
941,acts 17:22,12,3.675490907754367e-05
930,psalm 118:5,12,3.675490907754367e-05
5358,1 corinthians 6:15,12,3.675490907754367e-05
6342,1 corinthians 15:32,12,3.675490907754367e-05
11060,john 5:7,12,3.675490907754367e-05
6288,matthew 9:11,12,3.675490907754367e-05
6256,exodus 25:8,12,3.675490907754367e-05
8268,luke 12:37,12,3.675490907754367e-05
6279,nehemiah 1:11,12,3.675490907754367e-05
11043,luke 17:26,12,3.675490907754367e-05
5489,jude 1:9,12,3.675490907754367e-05
7867,isaiah 45:7,12,3.675490907754367e-05
305,john 9:22,12,3.675490907754367e-05
16482,luke 10:39,12,3.675490907754367e-05
275,isaiah 45:5,12,3.675490907754367e-05
277,zephaniah 4:31,12,3.675490907754367e-05
9240,proverbs 15:19,12,3.675490907754367e-05
8841,genesis 15:13,12,3.675490907754367e-05
4491,isaiah 52:11,12,3.675490907754367e-05
4484,matthew 28:17,12,3.675490907754367e-05
9328,leviticus 20:7,12,3.675490907754367e-05
7066,1 chronicles 29:11,12,3.675490907754367e-05
11640,isaiah 66:1,12,3.675490907754367e-05
5371,job 38:4,12,3.675490907754367e-05
12741,john 5:8,12,3.675490907754367e-05
12765,psalm 32:3,12,3.675490907754367e-05
4124,hebrews 10:32,12,3.675490907754367e-05
5533,acts 19:29,12,3.675490907754367e-05
8245,acts 15:18,12,3.675490907754367e-05
13959,john 18:28,12,3.675490907754367e-05
1151,proverbs 11:1,12,3.675490907754367e-05
509,acts 7:25,12,3.675490907754367e-05
6345,matthew 23:7,12,3.675490907754367e-05
6213,zephaniah 1:5,12,3.675490907754367e-05
214,matthew 13:21,12,3.675490907754367e-05
5522,malachi 1:2,12,3.675490907754367e-05
466,luke 8:31,12,3.675490907754367e-05
5532,ezekiel 36:27,12,3.675490907754367e-05
3160,isaiah 12:1,12,3.675490907754367e-05
3118,matthew 21:42,12,3.675490907754367e-05
1556,luke 8:50,12,3.675490907754367e-05
6353,1 samuel 9:2,12,3.675490907754367e-05
5846,luke 9:61,12,3.675490907754367e-05
14478,deuteronomy 5:16,12,3.675490907754367e-05
4488,isaiah 2:3,12,3.675490907754367e-05
5882,1 corinthians 1:3,12,3.675490907754367e-05
3633,galatians 2:4,12,3.675490907754367e-05
3625,ephesians 2:15,12,3.675490907754367e-05
3614,2 corinthians 4:1,12,3.675490907754367e-05
3601,psalm 103:20,12,3.675490907754367e-05
1657,luke 15:23,12,3.675490907754367e-05
1279,john 8:20,12,3.675490907754367e-05
1629,romans 2:8,12,3.675490907754367e-05
7689,1 samuel 2:30,12,3.675490907754367e-05
5870,1 john 2:7,12,3.675490907754367e-05
5815,haggai 2:9,12,3.675490907754367e-05
3422,1 corinthians 1:31,12,3.675490907754367e-05
1193,psalm 40:1,12,3.675490907754367e-05
4184,psalm 107:9,12,3.675490907754367e-05
4183,acts 4:21,12,3.675490907754367e-05
10120,acts 15:10,12,3.675490907754367e-05
12880,galatians 2:10,12,3.675490907754367e-05
7321,habakkuk 2:20,12,3.675490907754367e-05
7326,isaiah 63:10,12,3.675490907754367e-05
7327,matthew 12:31,12,3.675490907754367e-05
6380,romans 8:12,12,3.675490907754367e-05
9734,acts 3:2,12,3.675490907754367e-05
